0	1
-114.5841	34.95
-114.5866	34.9189
-114.5936	34.9039
-114.6111	34.9397
-113.0741	36.5883
-113.4241	35.5383
-113.4016	35.5178
-113.4274	35.5389
-113.8041	35.7417
-113.4205	35.5417
-113.5055	35.5205
-113.4213	35.5528
-113.4213	35.6372
-113.4044	35.5042
-113.5055	35.6372
-113.6008	35.5883
-113.6552	35.6536
-113.8727	35.9869
-113.4213	35.6694
-113.3708	35.5205
-113.3874	35.5205
-113.3874	35.5205
-113.4213	35.5528
-113.3874	35.5528
-113.7547	35.9039
-113.4549	35.5369
-113.6891	35.5883
-113.8713	35.67
-113.7227	35.6205
-113.6552	35.5861
-113.4549	35.5042
-113.7508	35.6372
-113.6008	35.5042
-113.5391	35.553
-113.5391	35.553
-113.5561	35.553
-113.4185	35.5342
-113.4185	35.5342
-113.9008	36.7666
-113.1852	36.3353
-113.7175	36.9666
-113.1516	36.4322
-113.0174	36.4666
-113.2674	36.5
-113.2174	36.2833
-113.3341	36.5
-113.373	36.55
-113.8691	36.8855
-113.6508	36.9833
-113.1341	36.3833
-113.4508	36.4666
-113.2008	36.4166
-113.5341	36.85
-113.5841	36.5
-113.5341	36.275
-113.8508	36.5
-113.9008	36.4833
-113.7175	36.5833
-113.6313	36.6689
-113.5341	36.4972
-113.5841	36.5
-113.5008	36.5333
-113.5674	36.4333
-113.4341	36.5333
-113.6675	36.65
-113.5341	36.6361
-113.1508	36.3333
-113.2841	36.4333
-113.6341	36.8833
-113.5369	36.6333
-113.5341	36.6333
-113.6313	36.8416
-113.6675	36.8666
-113.5952	36.8333
-113.5563	36.85
-113.7077	36.175
-113.2674	36.3166
-113.2341	36.2666
-113.2341	36.2666
-113.2508	36.3166
-113.7008	36.8666
-113.9341	36.55
-113.6841	36.8666
-113.6841	36.8666
-113.6841	36.8666
-113.6991	36.8816
-113.6841	36.8666
-113.6341	36.7666
-113.6341	36.75
-113.7508	36.7833
-113.6841	36.7666
-113.8508	36.4333
-113.6675	36.7666
-113.9675	36.3
-113.4674	36.45
-113.7675	36.8166
-113.7675	36.4
-113.7841	36.4166
-113.7341	36.7333
-113.7341	36.6166
-113.5841	36.4333
-113.5841	36.8166
-113.7841	36.65
-113.8008	36.5666
-113.8008	36.5666
-113.6008	36.85
-113.7841	36.4833
-113.7508	36.6666
-113.5841	36.7333
-113.5675	36.65
-113.5508	36.65
-113.5008	36.45
-113.6174	36.3833
-113.5675	36.6333
-113.6675	36.65
-113.6508	36.8166
-113.5508	36.1167
-113.9008	36.4833
-113.1841	36.3666
-113.5008	36.8333
-113.6508	36.9833
-113.1852	36.3333
-113.1674	36.4
-113.2341	36.5833
-113.5841	36.6666
-113.7675	36.9833
-113.6341	36.6833
-113.6508	36.75
-113.6508	36.65
-113.6508	36.65
-113.6508	36.6833
-113.6675	36.6666
-113.6675	36.6666
-113.5841	36.6166
-113.6341	36.15
-113.5341	36.1666
-113.6841	36.9666
-114.3175	35.2333
-114.3175	35.2333
-114.2008	35.25
-113.4341	34.5334
-114.3841	35.0167
-113.4508	34.5334
-114.4341	35.4167
-113.5508	34.6333
-113.5674	34.6333
-113.9341	34.9667
-114.3675	35.2336
-114.0675	35.6167
-114.3841	35.3667
-113.9174	34.8833
-114.3175	35.2333
-114.2533	35.5855
-114.1175	35.035
-114.1008	35.1192
-114.1175	35.1
-113.4008	34.6833
-114.1175	35.3833
-113.9019	35.1167
-114.2175	35.6833
-114.4675	35.5667
-114.3008	35.2667
-113.9174	35.1667
-114.1008	35.3667
-113.7844	35.5669
-114.4508	35.4667
-113.6841	35.5333
-114.1175	35.1333
-114.1175	35.05
-113.4841	34.5667
-114.2675	35.4333
-113.4508	34.65
-114.2341	35.35
-113.9341	34.9667
-113.8674	35.15
-114.0841	35.9167
-114.1341	34.8833
-114.1508	35.4833
-113.4008	34.5
-114.2508	34.9167
-113.8841	35.1167
-114.3675	35.25
-114.3341	35.2333
-113.3341	34.7333
-114.1675	35.6833
-113.8841	35.05
-114.0008	35.7
-114.3008	35.3
-114.0175	35.1333
-113.8174	34.85
-114.2841	35.7167
-113.9674	35.2167
-114.1341	35.1333
-113.4674	34.6833
-114.1341	35.25
-114.0641	34.51
-114.2375	34.48
-114.2208	34.5533
-114.4675	35.7833
-113.05	36.21486
-114.56747	35.23333
-114.34269	36.10095
-114.66676	35.48337
-114.28798	36.03405
-114.64701	36.1134
-113.50077	36.09998
-113.50077	36.09998
-113.46743	36.08332
-113.50077	36.11665
-113.49434	36.1397
-113.58689	36.09403
-114.63521	35.60378
-113.46743	36.08332
-113.50077	36.08332
-113.4841	36.08332
-114.56748	36.04999
-114.5875154	34.94634491
-114.5882028	34.94583891
-114.5882028	34.94583891
-113.7613256	35.00033044
-113.6574816	35.00715707
-114.5882039	34.85860834
-114.1374317	34.90464092
-113.6653384	34.93628508
-113.9418033	34.88415117
-114.1503868	34.81417419
-114.1768155	34.79095335
-114.2942939	34.72934337
-114.2888418	34.72949093
-113.415299	34.7706605
-113.5859194	34.67206755
-113.3735273	34.68540685
-114.360914	34.54679881
-114.3468983	34.46877236
-113.3432189	34.5640131
-113.6382201	34.29346039
-114.0748262	35.74341159
-114.3662398	35.69647396
-114.3386544	35.69724312
-114.1565808	35.71425533
-114.4418033	35.65525063
-113.7661919	36.57752008
-114.2956035	35.49423812
-114.3135505	35.49066387
-114.3667002	35.44413199
-114.3821823	35.41936664
-113.9372596	35.45843832
-114.2785034	35.41104908
-113.7363778	35.48158717
-113.9039168	35.45023282
-114.1502622	35.41250624
-113.8202753	35.42067048
-114.2364018	35.33925417
-113.891217	35.37505143
-114.1641088	35.31863801
-113.7187255	35.36635873
-113.9062554	35.33413087
-113.9169205	35.32487839
-113.9164265	35.32487224
-114.171699	35.2787515
-113.8891357	35.31669514
-114.2248007	35.26395002
-114.2775645	35.08917617
-113.722927	35.16345216
-113.6845394	35.16430952
-114.2751479	35.07234353
-113.7110628	35.13667634
-113.5565624	35.10848591
-114.4692003	35.65074302
-113.9349529	35.69733803
-113.9782678	35.67374109
-114.4157288	35.55990474
-114.3872453	35.53818017
-114.2821813	35.53207648
-114.4736026	35.49718856
-114.1292469	35.26997647
-114.3662032	35.23434848
-114.0029868	35.27317936
-114.3485031	35.21955103
-114.3731189	35.21272338
-114.1216848	35.216095
-114.0231058	35.2231057
-114.071974	35.20835511
-113.9023919	35.22600908
-114.0443787	35.20454602
-114.0832971	35.18996042
-114.0653036	35.1769786
-114.070617	35.17233735
-114.070617	35.17233735
-113.8685174	35.19983055
-114.0814124	35.16755661
-114.0649649	35.16797393
-113.8025312	35.19687021
-113.802377	35.19236653
-114.0971757	35.1491282
-114.0807321	35.14954788
-114.1024699	35.14403532
-114.1074541	35.13083859
-113.22814	36.23035
-113.23903	36.23682
-113.22181	36.24088
-113.34081	36.23852
-113.35824	36.23802
-113.3708	35.5239
-113.8175	42.8499
-114.3781	43.0802
-114.3223	43.0307
-95.65664673	47.84286556
-95.61146223	47.71187682
-104.045	44.14666667
-103.5033333	44.14666667
-104.0416667	44.46666667
-103.4633333	44.16166667
-103.9416667	44.35166667
-103.9	44.45166667
-103.7033333	44.24833333
-104.0416667	44.42333333
-103.5433333	44.22
-103.4833333	44.17666667
-103.4833333	44.205
-103.4833333	44.205
-103.4633333	44.17666667
-103.72	44.40833333
-103.5033333	44.14666667
-103.5783333	44.35166667
-103.9	44.43833333
-104.0216667	44.38
-103.4833333	44.16166667
-103.9233333	44.335
-103.9216667	44.46666667
-103.8433333	44.26333333
-103.9433333	44.23333333
-103.724047	44.322367
-103.83878	44.351637
-103.919806	44.510631
-103.804304	44.307796
-103.764175	44.322367
-103.844562	44.33724
-103.818552	44.380533
-103.819161	44.496157
-103.699398	44.380383
-103.942062	44.496151
-74.579842	42.705319
-74.435944	42.751171
-132.3333333	56.33333333
-132.3333333	56.33333333
-85.3299	33.7617
-85.3507	33.7788
-85.2906	33.8988
-85.3725	33.8646
-85.2874	33.6588
-85.3096	33.7788
-85.208	33.8816
-85.2906	33.8988
-85.0839	33.8302
-85.2082	33.8988
-85.167	33.8988
-85.3087	33.7103
-85.27	33.8988
-85.3287	33.676
-85.208	33.8816
-85.0844	33.8816
-85.3091	33.7446
-85.3507	33.7788
-85.2886	33.7445
-85.2472	33.7274
-85.2691	33.8302
-85.3727	33.8817
-85.2906	33.8988
-85.2078	33.8645
-85.2078	33.8645
-85.3505	33.7617
-85.2906	33.8988
-85.2078	33.8645
-85.2078	33.8645
-85.2057	33.6931
-85.1039	33.7788
-85.2059	33.7102
-85.373	33.8988
-85.0427	33.8302
-85.329	33.6931
-85.3509	33.796
-85.3308	33.8303
-85.1458	33.8473
-85.1648	33.7102
-85.27	33.8988
-85.2078	33.8645
-85.0425	33.813
-85.3089	33.7274
-85.2284	33.8645
-85.2906	33.8988
-85.2899	33.8474
-85.2078	33.8645
-85.3107	33.8645
-85.268	33.7445
-85.2874	33.6588
-85.0633	33.8302
-85.3301	33.7788
-85.0839	33.8302
-85.1458	33.8473
-85.3112	33.8988
-85.208	33.8816
-85.0427	33.8302
-85.2492	33.8817
-85.1442	33.7102
-85.2288	33.8988
-85.2906	33.8988
-85.2284	33.8645
-85.2284	33.8645
-85.2284	33.8645
-85.1041	33.7959
-85.2693	33.8474
-85.3301	33.7788
-85.2886	33.7445
-85.0628	33.7788
-85.165	33.7274
-85.2693	33.8474
-85.146	33.8645
-85.3301	33.7788
-85.2494	33.8988
-85.2059	33.7102
-85.3507	33.7788
-85.2899	33.8474
-85.167	33.8988
-85.166	33.8131
-85.31	33.8131
-85.2892	33.796
-85.3301	33.7788
