0	1
-120.40444444	38.93305556
-120.73555556	38.98416667
-119.91333333	38.55916667
-119.93305556	38.55916667
-120.10361111	38.63527778
-120.15333333	38.68833333
-120.14916667	38.54833333
-120.15972222	38.69166667
-120.10611111	38.5275
-120.19333333	38.78666667
-120.51	38.43333333
-120.27972222	38.67583333
-120.54222222	38.56416667
-120.21166667	38.52333333
-120.26	38.78
-120.41166667	38.945
-105.72055556	33.44083333
-105.62861111	33.30722222
-105.76805556	33.44444444
-105.76611111	33.55944444
-105.52611111	33.30805556
-105.22944444	33.54527778
-105.51222222	33.31583333
-105.63111111	33.44444444
-105.50722222	33.36805556
-105.63861111	33.38527778
-105.70027778	33.38277778
-105.68027778	33.37972222
-105.73972222	33.49666667
-105.7075	33.41777778
-105.62611111	33.25527778
-109.3125	45.1
-105.25138889	33.59666667
-105.77138889	33.51277778
-105.49083333	33.31805556
-105.75333333	32.92194444
-105.82555556	32.92694444
-105.43333333	33.60138889
-106.60944444	35.97833333
-79.66694444	32.93361111
-118.51333333	34.55083333
-118.71972222	34.625
-81.7625	29.00166667
-81.7	29.01666667
-81.73333333	29
-82.33361111	30.20222222
-82.10333333	35.68555556
-93.60833333	35.21333333
-92.58527778	31.02611111
-92.64722222	31.20805556
-79.85	33.3
-79.6	33.20861111
-79.60166667	33.03444444
-79.61722222	33.01805556
-83.58944444	34.83361111
-83.42361111	34.71138889
-84.70444444	34.89611111
-85.14444444	34.73
-80.08888889	35.40222222
-82.84722222	35.85138889
-111.35083333	34.02972222
-111.35277778	34.03055556
-84.05805556	35.275
-83.54083333	34.80305556
-83.59722222	34.83305556
-85.06305556	34.55916667
-111.74694444	41.75111111
-121.54972222	44.27444444
-76.93305556	34.78305556
-76.9875	34.99944444
-76.81638889	34.88444444
-76.79555556	34.91916667
-76.94638889	34.7925
-77.12527778	34.95305556
-76.90194444	34.83583333
-83.35166667	34.99583333
-80.06805556	35.42694444
-92.61361111	31.18527778
-92.87111111	32.00222222
-120.39444444	44.48861111
-120.78555556	40.17527778
-91.03333333	37.65
-91.05777778	36.68916667
-90.98527778	37.92694444
-90.89472222	37.81083333
-90.96916667	37.68527778
-91.36861111	37.56972222
