0	1
-93.84333333	35.74666667
-121.58333333	46.08333333
-121.55	46.57
-122.05	46.17
-121.71388889	46.20111111
-121.66833333	46.10666667
-121.72111111	46.25305556
-121.68333333	46.48
-121.97333333	46.79333333
-121.48333333	46.71
-121.84333333	46.53666667
-121.55	46.59666667
-121.52333333	46.68
-121.56666667	46.10833333
-121.66833333	46.10666667
-121.86666667	45.81666667
-122	46.09
-122.00694444	46.13694444
-121.60833333	45.93333333
-121.88333333	45.83333333
-121.95	45.96666667
-121.69166667	45.90194444
-121.71666667	45.93666667
-121.91666667	45.83333333
-121.57	46.49666667
-121.61666667	45.94166667
-121.75333333	45.96666667
-121.71666667	46.08333333
-121.51666667	46.3
-121.63833333	46.11666667
-121.595	46.60833333
-122.05	45.88333333
-121.67166667	45.93166667
-122.14166667	45.82777778
-121.86666667	45.90666667
-111.51666667	33.56666667
-111.55	33.53333333
-111.65	33.51666667
-111.63611111	33.55
-111.05111111	33.95222222
-111.31916667	34.20138889
-111.1675	34.26805556
-111.4525	34.36722222
-111.43444444	34.40111111
-111.81916667	33.88472222
-111.70111111	34.15
-111.78583333	33.90111111
-111.2	33.26666667
-111.55833333	33.6
-111.29166667	33.49166667
-111.61666667	33.51666667
-111.475	33.76944444
-111.55277778	33.55
-111.05111111	33.96861111
-110.90027778	34.00111111
-111.65138889	33.73527778
-111.66833333	33.73527778
-111.08333333	33.25
-111.235	33.2675
-111.51666667	33.575
-111.8025	33.88472222
-111.86666667	33.9525
-111.10833333	33.25833333
-111.21666667	33.2675
-111.62388889	33.53611111
-111.5	33.5
-111.61666667	33.55
-111.53888889	33.58611111
-111.55277778	33.56944444
-111.65	33.53611111
-111.575	33.5
-111.76888889	33.73527778
-111.65138889	33.73527778
-111.86666667	33.9525
-111.70166667	33.90111111
-111.09666667	33.64972222
-111.20083333	33.73472222
-111.09166667	33.67083333
-111.10833333	33.27277778
-110.85222222	34.25055556
-111.035	34.30166667
-111.33416667	34.16805556
-111.10083333	34.36694444
-111.00166667	34.30138889
-110.95	33.36666667
-110.93555556	33.35194444
-111.24166667	33.28055556
-111.03333333	33.33333333
-111.125	33.25416667
-111.60416667	33.53333333
-111.48611111	33.88333333
-111.46944444	33.875
-111.5	33.76722222
-111.48333333	33.75
-111.51777778	33.6875
-111.57222222	33.59111111
-111.57222222	33.59111111
-111.63333333	33.525
-111.5	34
-111.475	33.83333333
-111.5	33.71944444
-111.66805556	33.51666667
-111.685	33.95
-111.71861111	33.985
-111.31666667	33.83333333
-111.08277778	33.64055556
-111.19833333	33.68444444
-111.35833333	34.08333333
-111.22722222	33.74805556
-111.20833333	33.26666667
-110.90027778	33.81722222
-110.80027778	34.28527778
-111.42527778	34.4275
-111.30083333	34.23555556
-111.36777778	34.25138889
-110.95166667	33.35833333
-111.05	33.3
-110.76722222	33.36833333
-111.13361111	33.26666667
-111.625	33.53527778
-111.51722222	33.56805556
-111.41666667	33.53333333
-111.46666667	33.85222222
-111.53666667	33.59027778
-111.6075	33.57222222
-111.48333333	33.66666667
-111.51666667	33.60277778
-111.5875	33.53527778
-111.88333333	33.96861111
-111.78555556	33.81694444
-110.93333333	33.55416667
-110.94722222	33.55
-110.96027778	33.63666667
-111.075	33.63333333
-111.03388889	34.06861111
-110.96805556	34.06833333
-110.84611111	34.23972222
-110.84138889	34.25666667
-111.08444444	33.95
-110.91722222	33.85222222
-111.3675	34.41694444
-111.26888889	34.18472222
-111.21861111	34.40111111
-111.15972222	34.39777778
-111.50138889	34.11833333
-111.30138889	34.16805556
-111.53583333	34.18527778
-111.45083333	34.10111111
-111.21777778	34.41694444
-111.2525	34.20111111
-111.23388889	34.3525
-111.05111111	34.33388889
-110.73333333	33.35833333
-110.73333333	33.35833333
-110.85166667	33.485
-110.775	33.2625
-110.80555556	33.28611111
-110.80138889	33.26666667
-110.625	33.625
-111.51805556	33.59083333
-111.51666667	33.65
-111.53333333	33.68333333
-111.55	33.55
-111.66805556	33.55416667
-111.66833333	33.75166667
-111.76805556	34.185
-111.81916667	33.95
-111.65138889	33.73527778
-111.56888889	34.10138889
-111.31888889	33.95972222
-111.04166667	33.825
-111.23333333	33.92083333
-110.98416667	33.78472222
-111.00083333	33.90111111
-111.48472222	34.15027778
-110.98361111	34.20166667
-111.16722222	33.93416667
-110.84611111	33.93527778
-110.93388889	33.88472222
-110.9025	34.21805556
-110.86805556	34.25444444
-110.81805556	34.11833333
-110.88361111	34.0175
-111.00083333	34.28472222
-111.21916667	34.36916667
-111.36805556	34.40222222
-111.08472222	34.31777778
-110.96805556	34.26777778
-111.30027778	34.28416667
-111.16666667	34.28472222
-111.18361111	34.38388889
-111.16833333	34.31861111
-111.21777778	34.38444444
-110.80111111	33.30027778
-110.83388889	33.275
-110.69277778	33.53444444
-111.5	33.54166667
-111.625	33.575
-111.58333333	33.53333333
-111.625	33.53333333
-111.43472222	33.5
-111.43472222	33.51694444
-111.43472222	33.51694444
-111.59166667	33.53333333
-111.4025	33.51916667
-111.81861111	34.1175
-111.61777778	33.86833333
-111.63472222	33.83333333
-111.78555556	33.96861111
-111.81916667	33.88472222
-111.70166667	33.86833333
-111.71861111	33.88472222
-111.81916667	33.88472222
-111.00083333	34.28555556
-110.90111111	33.33333333
-111.04333333	33.31333333
-111.29083333	33.86138889
-111.36444444	33.91138889
-111.25166667	33.72472222
-111.22972222	33.74472222
-111.05916667	33.7725
-111.26472222	33.79527778
-111.49166667	34.00277778
-111.38583333	33.95
-110.95027778	33.39166667
-111.08444444	33.96861111
-111.0175	33.93361111
